Rk,Name,Age,Debut,LastGame,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,HighSchool,GivenName
88,Ryan Kohlmeier,23.034,Jul 29,"Oct 5, 2001",1,BAL,0.0,6-2,195,R,R,"Jun 25, 1977","Salina, KS, US","Drafted by the Baltimore Orioles in the 14th round of the 1996 amateur draft. Player signed August 16, 1996.","Butler Community College (El Dorado, KS)","Chase County HS (Cottonwood Falls, KS)",Ryan Lyle
89,Brandon Kolb,26.174,May 12,"Sep 19, 2001",1,SDP,-0.6,6-1,190,R,R,"Nov 20, 1973","Oakland, CA, US","Drafted by the San Diego Padres in the 4th round of the 1995 amateur draft. Player signed June 2, 1995.","Chabot College (Hayward, CA), Texas Tech University (Lubbock, TX)","Danville HS (Danville, CA)",Brandon Charles
90,Mike Lamb,24.258,Apr 23,"Jul 17, 2010",*5/HD,TEX,4.0,6-1,205,L,R,"Aug 9, 1975","West Covina, CA, US","Drafted by the Texas Rangers in the 7th round of the 1997 amateur draft. Player signed June 6, 1997.","California State University, Fullerton (Fullerton, CA)","Bishop Amat Memorial HS (La Puente, CA)",Michael Robert
91,Yovanny Lara,24.282,Jun 28,"Jul 14, 2000",/1,MON,0.0,6-4,180,R,R,"Sep 20, 1975","San Cristobal, San Cristobal, DO",Signed by the Montreal Expos as an amateur free agent in 1992.,,"San Cristobal (San Cristobal, Dominican Republic)",Yovanny B.
92,Greg LaRocca,27.302,Sep 7,"Sep 23, 2003",/5H64,SDP,-0.1,5-11,185,R,R,"Nov 10, 1972","Oswego, NY, US","Drafted by the San Diego Padres in the 10th round of the 1994 amateur draft. Player signed June 4, 1994.","University of Massachusetts Amherst (Amherst, MA)","West HS (Manchester, NH)",Gregory Mark
93,Matt LeCroy,24.112,Apr 3,"Sep 30, 2007",2/3DH,MIN,0.4,6-2,225,R,R,"Dec 13, 1975","Belton, SC, US","Drafted by the Minnesota Twins in the 1st round (50th pick) of the 1997 amateur draft. Player signed August 6, 1997.","Clemson University (Clemson, SC)","Belton-Honea Path HS (Belton, SC)",Matthew Hanks
94,Sang-Hoon Lee,29.110,Jun 29,"Oct 1, 2000",/1,BOS,0.3,6-1,190,L,L,"Mar 11, 1971","Seoul, Seoul, KR",Signed as a Free Agent with the Boston Red Sox in 1999.,,,Sang-Hoon
95,Allen Levrault,22.303,Jun 13,"Jun 27, 2003",/1,MIL,-1.2,6-3,240,R,R,"Aug 15, 1977","Fall River, MA, US","Drafted by the Milwaukee Brewers in the 13th round of the 1996 amateur draft. Player signed June 10, 1996.","Community College of Rhode Island (Warwick, RI)","Westport HS (Westport, MA)",Allen Harry
96,Rod Lindsey,24.218,Sep 2,"Oct 1, 2000",/H879,DET,0.1,5-8,175,R,R,"Jan 28, 1976","Opelika, AL, US","Drafted by the San Diego Padres in the 39th round of the 1994 amateur draft. Player signed June 5, 1994.",,"Opelika HS (Opelika, AL)",Rodney Lee
97,Scott Linebrink,23.255,Apr 15,"Sep 28, 2011",/1,SFG,9.3,6-3,220,R,R,"Aug 4, 1976","Austin, TX, US","Drafted by the San Francisco Giants in the 2nd round of the 1997 amateur draft. Player signed July 3, 1997.","Concordia University Texas (Austin, TX), Texas State University (San Marcos, TX)","McNeil HS (Austin, TX)",Scott Cameron
98,Rodrigo Lopez,24.137,Apr 29,"Apr 22, 2012",/1,SDP,6.7,6-1,185,R,R,"Dec 14, 1975","Tlalnepantla, Estado de Mexico, MX",,,"Thalnepanila (Thalnepanila, Mexico)",Rodrigo
99,Julio Lugo,24.151,Apr 15,"Aug 23, 2011",64H/798,HOU,13.5,6-1,175,R,R,"Nov 16, 1975","Barahona, Barahona, DO","Drafted by the Houston Astros in the 43rd round of the 1994 amateur draft. Player signed May 17, 1995.","Connors State College (Warner, OK)",,Julio Cesar
100,Fernando Lunar,22.349,May 8,"Apr 11, 2002",2/H,ATL,-0.2,6-1,195,R,R,"May 25, 1977","Cantaura, Anzoategui, VE",Signed by the Atlanta Braves as an amateur free agent in 1994.,,"Anzoategui (Anzoategui, Venezuela)",Fernando Jose
101,Keith Luuloa,25.145,May 17,"May 31, 2000",/64H,ANA,0.0,6-0,185,R,R,"Dec 24, 1974","Honolulu, HI, US","Drafted by the California Angels in the 33rd round of the 1993 amateur draft. Player signed May 22, 1994.","Modesto Junior College (Modesto, CA)","Moloka'i HS (Ho'olehua, HI)",Keith Hanalei
102,Mike Mahoney,27.278,Sep 8,"Sep 24, 2005",/2H,CHC,-0.2,6-1,200,R,R,"Dec 5, 1972","Des Moines, IA, US","Drafted by the Atlanta Braves in the 39th round of the 1995 amateur draft. Player signed June 6, 1995.","Creighton University (Omaha, NE)","Dowling Catholic HS (West Des Moines, IA)",Michael John
103,Oswaldo Mairena,25.037,Sep 5,"Sep 28, 2002",/1,CHC,-0.4,5-11,165,L,L,"Jul 30, 1975","Chinandega, Chinandega, NI",Signed by the New York Yankees as an amateur free agent in 1996.,,"Chinandega (Chinandega, Nicaragua)",Oswaldo Antonio
104,Jim Mann,25.194,May 29,"Aug 1, 2003",/1,NYM,0.0,6-3,225,R,R,"Nov 17, 1974","Brockton, MA, US","Drafted by the Toronto Blue Jays in the 54th round of the 1993 amateur draft. Player signed May 10, 1994.","Massasoit Community College (Brockton, MA)","Holbrook HS (Holbrook, MA)",James Joseph
105,Jason Marquis,21.290,Jun 6,"May 25, 2015",1,ATL,6.8,6-1,220,L,R,"Aug 21, 1978","Manhasset, NY, US","Drafted by the Atlanta Braves in the 1st round (35th pick) of the 1996 amateur draft. Player signed July 18, 1996.",,"Tottenville HS (Staten Island, NY)",Jason Scott
106,Willie Martinez,22.162,Jun 14,"Jun 14, 2000",/1,CLE,0.1,6-2,180,R,R,"Jan 4, 1978","Barquisimeto, Lara, VE",Signed by the Cleveland Indians as an amateur free agent in 1995.,,"Barquisimeto (Barquisimeto, Venezuela)",William Jose
107,Luis Matos,21.233,Jun 19,"Aug 9, 2006",89/HD7,BAL,4.7,6-2,210,R,R,"Oct 30, 1978","Bayamon, PR","Drafted by the Baltimore Orioles in the 10th round of the 1996 amateur draft. Player signed June 19, 1996.",,"Academia Discipulos de Cristo (Bayamon, Puerto Rico)",Luis David
108,Mike Matthews,26.220,May 31,"Apr 24, 2005",1,STL,0.6,6-2,175,L,L,"Oct 24, 1973","Fredericksburg, VA, US","Drafted by the Cleveland Indians in the 2nd round of the 1992 amateur draft. Player signed June 11, 1992.","Montgomery College, Rockville Campus (Rockville, MD)","Woodbridge HS (Woodbridge, VA)",Michael Scott
109,Dave Maurer,25.150,Jul 22,"Aug 28, 2004",1,SDP,-0.6,6-2,205,R,L,"Feb 23, 1975","Minneapolis, MN, US","Drafted by the San Diego Padres in the 11th round of the 1997 amateur draft. Player signed June 4, 1997.","Howard College (Big Spring, TX), Oklahoma State University (Stillwater, OK)","Apple Valley HS (Apple Valley, MN)",David Charles
110,Keith McDonald,27.147,Jul 4,"Sep 28, 2001",/2H,STL,0.2,6-2,215,R,R,"Feb 8, 1973","Yokosuka, Kanagawa, JP","Drafted by the St. Louis Cardinals in the 24th round of the 1994 amateur draft. Player signed June 11, 1994.","Cypress College (Cypress, CA), University of Utah (Salt Lake City, UT), Pepperdine University (Malibu, CA)",,William Keith
111,Tony McKnight,23.042,Aug 10,"Oct 6, 2001",/1,HOU,0.8,6-5,205,R,R,"Jun 29, 1977","Texarkana, AR, US","Drafted by the Houston Astros in the 1st round (22nd pick) of the 1995 amateur draft. Player signed June 2, 1995.",,"Arkansas HS (Texarkana, AR)",Tony Mark
112,Adam Melhuse,28.081,Jun 16,"Sep 27, 2008",/H,LAD,0.7,6-2,185,B,R,"Mar 27, 1972","Santa Clara, CA, US","Drafted by the Toronto Blue Jays in the 13th round of the 1993 amateur draft. Player signed June 15, 1993.","Santa Clara University (Santa Clara, CA), University of California, Los Angeles (Los Angeles, CA)","Lincoln HS (Stockton, CA)",Adam Michael
113,Juan Melo,23.296,Sep 2,"Oct 1, 2000",/4H,SFG,-0.2,6-3,206,B,R,"Nov 11, 1976","Bani, Peravia, DO",Signed by the San Diego Padres as an amateur free agent in 1993.,,"Bani (Bani, Dominican Republic)",Juan Esteban
114,Hector Mercado,25.341,Apr 4,"Jul 11, 2003",1,CIN,0.4,6-3,205,L,L,"Apr 29, 1974","Catano, PR","Drafted by the Houston Astros in the 13th round of the 1992 amateur draft. Player signed June 4, 1992.",,"Jose S. Alegria (Dorado, Puerto Rico)",Hector Luis
115,Damon Minor,26.241,Sep 2,"Jun 24, 2004",/H3,SFG,0.1,6-7,230,L,L,"Jan 5, 1974","Canton, OH, US","Drafted by the San Francisco Giants in the 12th round of the 1996 amateur draft. Player signed June 6, 1996.","University of Oklahoma (Norman, OK)","Hammon HS (Hammon, OK)",Damon Reed
116,Chad Moeller,25.123,Jun 20,"Sep 25, 2010",2/H,MIN,-3.6,6-3,207,R,R,"Feb 18, 1975","Upland, CA, US","Drafted by the Minnesota Twins in the 7th round of the 1996 amateur draft. Player signed June 8, 1996.","University of Southern California (Los Angeles, CA)","Upland HS (Upland, CA)",Chad Edward
117,David Moraga,24.339,Jun 11,"Sep 28, 2000",/1,MON,-0.8,6-0,184,L,L,"Jul 8, 1975","Torrance, CA, US","Drafted by the Montreal Expos in the 30th round of the 1993 amateur draft. Player signed May 25, 1994.","Sacramento City College (Sacramento, CA)","Armijo HS (Fairfield, CA), Suisan City HS (Suisan City, CA)",David Michael
118,Willie Morales,27.215,Apr 9,"Sep 6, 2000",/2,BAL,0.1,5-10,182,R,R,"Sep 7, 1972","Tucson, AZ, US","Drafted by the Oakland Athletics in the 14th round of the 1993 amateur draft. Player signed June 16, 1993.","University of Arizona (Tucson, AZ)","Tucson HS (Tucson, AZ)",William Anthony
119,Danny Mota,24.342,Sep 15,"Oct 1, 2000",/1,MIN,-0.1,6-0,180,R,R,"Oct 9, 1975","El Seibo, El Seibo, DO",Signed by the New York Yankees as an amateur free agent in 1994.,,"Santo Domingo (Santo Domingo, Dominican Republic)",Daniel Avila
120,Mark Mulder,22.257,Apr 18,"Jul 9, 2008",1,OAK,20.0,6-6,200,L,L,"Aug 5, 1977","South Holland, IL, US","Drafted by the Oakland Athletics in the 1st round (2nd pick) of the 1998 amateur draft. Player signed October 9, 1998.","Michigan State University (East Lansing, MI)","Thornwood HS (South Holland, IL)",Mark Alan
121,Scott Mullen,25.227,Aug 31,"Aug 3, 2003",1,KCR,0.9,6-2,190,R,L,"Jan 17, 1975","San Benito, TX, US","Drafted by the Kansas City Royals in the 7th round of the 1996 amateur draft. Player signed June 5, 1996.","The Citadel (Charleston, SC), Dallas Baptist University (Dallas, TX)","Beaufort HS (Beaufort, SC)",Kenneth Scott
122,Eric Munson,22.289,Jul 18,"Sep 21, 2009",/3,DET,-1.4,6-3,220,L,R,"Oct 3, 1977","San Diego, CA, US","Drafted by the Detroit Tigers in the 1st round (3rd pick) of the 1999 amateur draft. Player signed June 24, 1999.","University of Southern California (Los Angeles, CA)","Mount Carmel HS (San Diego, CA)",Eric Walter
123,Xavier Nady,21.321,Sep 30,"May 4, 2014",/H,SDP,3.7,6-2,215,R,R,"Nov 14, 1978","Salinas, CA, US","Drafted by the San Diego Padres in the 2nd round of the 2000 amateur draft. Player signed September 17, 2000.","University of California, Berkeley (Berkeley, CA)","Salinas HS (Salinas, CA)",Xavier Clifford
124,Joey Nation,21.361,Sep 23,"Sep 28, 2000",/1,CHC,-0.1,6-2,175,L,L,"Sep 28, 1978","Oklahoma City, OK, US","Drafted by the Atlanta Braves in the 2nd round of the 1997 amateur draft. Player signed June 30, 1997.",,"Putnam City HS (Oklahoma City, OK)",Joseph Paul
125,Kevin Nicholson,24.086,Jun 23,"Sep 3, 2000",6/H4,SDP,0.1,5-10,190,B,R,"Mar 29, 1976","Vancouver, BC, CA","Drafted by the San Diego Padres in the 1st round (27th pick) of the 1997 amateur draft. Player signed July 15, 1997.","Stetson University (DeLand, FL)","Queen Elizabeth HS (Surrey, BC)",Kevin Ronald
126,Doug Nickle,25.352,Sep 18,"Sep 28, 2002",/1,PHI,-0.6,6-4,210,R,R,"Oct 2, 1974","Sonoma, CA, US","Drafted by the Anaheim Angels in the 13th round of the 1997 amateur draft. Player signed June 9, 1997.","University of California, Berkeley (Berkeley, CA)","Sonoma Valley HS (Sonoma, CA)",Douglas Alan
127,Phil Norton,24.184,Aug 3,"Oct 2, 2004",/1,CHC,-0.2,6-1,185,R,L,"Feb 1, 1976","Texarkana, TX, US","Drafted by the Chicago Cubs in the 10th round of the 1996 amateur draft. Player signed June 6, 1996.","Texarkana College (Texarkana, TX)","Pleasant Grove HS (Texarkana, TX)",Phillip Douglas
128,Talmadge Nunnari,25.151,Sep 7,"Oct 1, 2000",3/H,MON,0.1,6-1,205,L,L,"Apr 9, 1975","Pensacola, FL, US","Drafted by the Montreal Expos in the 9th round of the 1997 amateur draft. Player signed June 6, 1997.","Lurleen B. Wallace Community College (Andalusia, AL), Jacksonville University (Jacksonville, FL)","Booker T. Washington HS (Pensacola, FL)",Talmadge Raphael
129,Brian O'Connor,23.130,May 13,"Sep 27, 2000",/1,PIT,-0.2,6-2,190,L,L,"Jan 4, 1977","Cincinnati, OH, US","Drafted by the Pittsburgh Pirates in the 11th round of the 1995 amateur draft. Player signed June 3, 1995.",,"Reading HS (Reading, OH)",Brian Michael
130,Will Ohman,23.037,Sep 19,"Jun 27, 2012",/1,CHC,3.2,6-2,225,L,L,"Aug 13, 1977","Frankfurt, Hesse, DE","Drafted by the Chicago Cubs in the 8th round of the 1998 amateur draft. Player signed June 23, 1998.","Pepperdine University (Malibu, CA)","Ponderosa HS (Parker, CO)",William McDaniel
131,Augie Ojeda,25.167,Jun 4,"Oct 3, 2010",6/4H,CHC,3.3,5-9,175,B,R,"Dec 20, 1974","Los Angeles, CA, US","Drafted by the Baltimore Orioles in the 13th round of the 1996 amateur draft. Player signed July 25, 1996.","Cypress College (Cypress, CA), University of Tennessee (Knoxville, TN)","Pius X HS (Downey, CA)",Octavio Augie
132,Jose Ortiz,23.094,Sep 15,"Sep 27, 2002",/HD4,OAK,-0.2,5-9,177,R,R,"Jun 13, 1977","Santo Domingo, Distrito Nacional, DO",Signed by the Oakland Athletics as an amateur free agent in 1994.,,"Capotillo (Capotillo, Dominican Republic)",Jose Daniel
133,Pablo Ozuna,25.242,Apr 23,"Sep 28, 2008",/4H,FLA,-1.5,5-11,200,R,R,"Aug 25, 1974","Santo Domingo, Distrito Nacional, DO",Signed by the St. Louis Cardinals as an amateur free agent in 1996.,,"Boca Chica (Boca Chica, Dominican Republic)",Pablo Jose
134,John Parrish,22.241,Jul 24,"Apr 24, 2010",/1,BAL,1.7,5-11,180,L,L,"Nov 26, 1977","Lancaster, PA, US","Drafted by the Baltimore Orioles in the 25th round of the 1996 amateur draft. Player signed June 7, 1996.",,"McCaskey HS (Lancaster, PA)",John Henry
135,Corey Patterson,21.036,Sep 18,"Sep 27, 2011",8/H,CHC,9.7,5-10,180,L,R,"Aug 13, 1979","Atlanta, GA, US","Drafted by the Chicago Cubs in the 1st round (3rd pick) of the 1998 amateur draft. Player signed September 18, 1998.",,"Harrison HS (Kennesaw, GA)",Donald Corey
136,Elvis Pena,23.353,Sep 2,"Oct 7, 2001",/H64,COL,0.2,5-11,164,B,R,"Sep 15, 1976","San Pedro de Macoris, San Pedro de Macoris, DO",Signed by the Colorado Rockies as an amateur free agent in 1993.,,"Santo Domingo (Santo Domingo, Dominican Republic)",Elvis
137,Brad Penny,21.319,Apr 7,"Sep 26, 2014",1/H,FLA,18.9,6-4,270,R,R,"May 24, 1978","Blackwell, OK, US","Drafted by the Arizona Diamondbacks in the 5th round of the 1996 amateur draft. Player signed June 4, 1996.",,"Broken Arrow HS (Broken Arrow, OK)",Bradley Wayne
138,Santiago Perez,24.156,Jun 3,"Jul 1, 2001",6/H,MIL,-0.5,6-2,185,B,R,"Dec 30, 1975","Santo Domingo, Distrito Nacional, DO",Signed by the Detroit Tigers as an amateur free agent in 1993.,,"Santo Domingo (Santo Domingo, Dominican Republic)",Santiago Alberto
139,Timo Perez,25.146,Sep 1,"Sep 29, 2007",H/798,NYM,1.5,5-9,180,L,L,"Apr 8, 1975","Bani, Peravia, DO",,,"Bani (Bani, Dominican Republic)",Timoniel
140,Chan Perry,27.327,Aug 5,"Aug 11, 2002",/H9D37,CLE,-0.5,6-2,200,R,R,"Sep 13, 1972","Live Oak, FL, US","Drafted by the Cleveland Indians in the 44th round of the 1994 amateur draft. Player signed June 8, 1994.","Santa Fe College (Gainesville, FL), University of Florida (Gainesville, FL)","Lafayette HS (Lafayette, FL)",Chan Everett
141,Josh Phelps,22.032,Jun 13,"Sep 28, 2008",/2,TOR,3.2,6-3,225,R,R,"May 12, 1978","Anchorage, AK, US","Drafted by the Toronto Blue Jays in the 10th round of the 1996 amateur draft. Player signed June 6, 1996.",,"Lakeland HS (Rathdrum, ID)",Joshua Lee
142,Adam Piatt,24.076,Apr 24,"Sep 23, 2003",9H5D/73,OAK,-0.1,6-2,195,R,R,"Feb 8, 1976","Chicago, IL, US","Drafted by the Oakland Athletics in the 8th round of the 1997 amateur draft. Player signed June 18, 1997.","Mississippi State University (Mississippi State, MS)","Bishop Verot HS (Fort Myers, FL)",Adam David
143,Juan Pierre,22.359,Aug 7,"Sep 29, 2013",8/H,COL,17.3,5-10,180,L,L,"Aug 14, 1977","Mobile, AL, US","Drafted by the Colorado Rockies in the 13th round of the 1998 amateur draft. Player signed June 4, 1998.","Galveston College (Galveston, TX), University of South Alabama (Mobile, AL)","Alexandria HS (Alexandria, LA)",Juan D'Vaughn
144,Joel Pineiro,21.318,Aug 8,"Sep 25, 2011",/1,SEA,12.7,6-0,200,R,R,"Sep 25, 1978","Rio Piedras, PR","Drafted by the Seattle Mariners in the 12th round of the 1997 amateur draft. Player signed June 7, 1997.","Florida SouthWestern State College (Fort Myers, FL)","Colonial (Rio Piedras, Puerto Rico)",Joel Alberto
145,Luke Prokopec,22.194,Sep 4,"Aug 23, 2002",/1H,LAD,0.4,5-11,166,L,R,"Feb 23, 1978","Blackwood, South Australia, AU",Signed by the Los Angeles Dodgers as an amateur free agent in 1994.,,"Renmark (Renmark, Australia)",Kenneth Luke
146,Ruben Quevedo,21.100,Apr 14,"Sep 28, 2003",1,CHC,-3.5,6-1,190,R,R,"Jan 5, 1979","Valencia, Carabobo, VE",Signed by the Atlanta Braves as an amateur free agent in 1995.,,"Don Bosco (Valencia, Venezuela)",Ruben Eduardo
147,Jon Ratliff,28.268,Sep 15,"Sep 15, 2000",/1,OAK,0.0,6-4,195,R,R,"Dec 22, 1971","Syracuse, NY, US","Drafted by the Chicago Cubs in the 1st round (24th pick) of the 1993 amateur draft. Player signed June 23, 1993.","Le Moyne College (Syracuse, NY)","Liverpool Central HS (Liverpool, NY)",Jon Charles
148,Britt Reames,27.001,Aug 20,"Aug 27, 2006",/1H,STL,-0.8,5-11,175,R,R,"Aug 19, 1973","Seneca, SC, US","Drafted by the St. Louis Cardinals in the 17th round of the 1995 amateur draft. Player signed June 4, 1995.","The Citadel (Charleston, SC)","Seneca HS (Seneca, SC)",William Britt
149,Tike Redman,23.112,Jun 30,"Sep 30, 2007",/9H7,PIT,1.0,5-11,175,L,L,"Mar 10, 1977","Tuscaloosa, AL, US","Drafted by the Pittsburgh Pirates in the 5th round of the 1996 amateur draft. Player signed June 5, 1996.",,"Tuscaloosa Academy HS (Tuscaloosa, AL)",Julian Jawonn
150,Chris Richard,26.040,Jul 17,"Oct 4, 2009",/3H97,STL,1.8,6-2,185,L,L,"Jun 7, 1974","San Diego, CA, US","Drafted by the St. Louis Cardinals in the 19th round of the 1995 amateur draft. Player signed June 15, 1995.","San Diego City College (San Diego, CA), San Diego Mesa College (San Diego, CA), Oklahoma State University (Stillwater, OK)","University HS (San Diego, CA)",Christopher Robert
151,John Riedling,25.001,Aug 30,"Aug 28, 2005",1,CIN,0.1,5-11,190,R,R,"Aug 29, 1975","Fort Lauderdale, FL, US","Drafted by the Cincinnati Reds in the 22nd round of the 1994 amateur draft. Player signed June 15, 1994.",,"Ely HS (Pompano Beach, FL)",John Richard
152,Paul Rigdon,24.201,May 21,"Jul 1, 2001",/1,CLE,0.6,6-5,210,R,R,"Nov 2, 1975","Jacksonville, FL, US","Drafted by the Cleveland Indians in the 6th round of the 1996 amateur draft. Player signed June 12, 1996.","Florida State College at Jacksonville (Jacksonville, FL), University of Florida (Gainesville, FL)","Trinity Christian Academy (Jacksonville, FL)",Paul David
153,Jerrod Riggan,26.105,Aug 29,"May 15, 2003",/1,NYM,0.1,6-3,197,R,R,"May 16, 1974","Brewster, WA, US","Drafted by the California Angels in the 8th round of the 1996 amateur draft. Player signed June 10, 1996.","Edmonds Community College (Lynnwood, WA), San Diego State University (San Diego, CA)","Brewster HS (Brewster, WA)",Jerrod Ashley
154,Luis Rivas,21.017,Sep 16,"Sep 20, 2008",4/H6,MIN,-1.5,5-10,175,R,R,"Aug 30, 1979","La Guaira, La Guaira, VE",Signed by the Minnesota Twins as an amateur free agent in 1995.,,Licencia Baranda (Venezuela),Luis Wilfredo
155,Luis Rivera,21.288,Apr 4,"Sep 20, 2000",/1,ATL,0.4,6-3,163,R,R,"Jun 21, 1978","Chihuahua, Chihuahua, MX",Signed by the Atlanta Braves as an amateur free agent in 1995.,,"Chihuahua (Chihuahua, Mexico)",Luis
156,Grant Roberts,22.318,Jul 27,"Apr 18, 2004",/1,NYM,0.8,6-3,205,R,R,"Sep 13, 1977","El Cajon, CA, US","Drafted by the New York Mets in the 11th round of the 1995 amateur draft. Player signed June 11, 1995.",,"Grossmont HS (La Mesa, CA)",Grant William
157,Jose Rodriguez,25.152,May 18,"Jul 13, 2002",/1,STL,-0.5,6-1,205,L,L,"Dec 18, 1974","Cayey, PR","Drafted by the St. Louis Cardinals in the 24th round of the 1997 amateur draft. Player signed July 15, 1997.","Florida International University (Miami, FL), Indian River State College (Fort Pierce, FL)",,Jose Ilich
158,Nate Rolison,23.162,Sep 5,"Sep 30, 2000",/3H,FLA,-0.3,6-5,225,L,R,"Mar 27, 1977","Hattiesburg, MS, US","Drafted by the Florida Marlins in the 2nd round of the 1995 amateur draft. Player signed June 30, 1995.",,"Petal HS (Petal, MS)",Nathan Mardis
159,Jimmy Rollins,21.295,Sep 17,"Jun 8, 2016",6/H,PHI,47.6,5-7,175,B,R,"Nov 27, 1978","Oakland, CA, US","Drafted by the Philadelphia Phillies in the 2nd round of the 1996 amateur draft. Player signed June 24, 1996.",,"Encinal HS (Alameda, CA)",James Calvin
160,Damian Rolls,22.354,Sep 3,"Oct 3, 2004",/H5D,TBD,-0.3,6-2,205,R,R,"Sep 15, 1977","Manhattan, KS, US","Drafted by the Los Angeles Dodgers in the 1st round (23rd pick) of the 1996 amateur draft. Player signed June 9, 1996.",,"Schlagel HS (Kansas City, KS)",Damian Michael
161,Johan Santana,21.021,Apr 3,"Aug 17, 2012",1,MIN,51.7,6-0,210,L,L,"Mar 13, 1979","Tovar, Merida, VE",Signed by the Houston Astros as an amateur free agent in 1995.,,"Liceo Jose Nucete Sardi (Merida, Venezuela)",Johan Alexander
162,Kazuhiro Sasaki,32.043,Apr 5,"Sep 28, 2003",1,SEA,3.7,6-4,209,R,R,"Feb 22, 1968","Sendai, Miyagi, JP",Signed by the Seattle Mariners as an amateur free agent in 1999.,Tohoku Fukushi University (Japan),Tohoku HS (Japan),Kazuhiro
163,Luis Saturria,24.052,Sep 11,"Oct 5, 2001",/8H9,STL,-0.1,6-2,165,R,R,"Jul 21, 1976","San Pedro de Macoris, San Pedro de Macoris, DO",Signed by the St. Louis Cardinals as an amateur free agent in 1994.,,"Boca Chica (Boca Chica, Dominican Republic)",Luis Arturo
164,Brian Schneider,23.182,May 26,"Aug 23, 2012",2/H,MON,6.8,6-1,210,L,R,"Nov 26, 1976","Jacksonville, FL, US","Drafted by the Montreal Expos in the 5th round of the 1995 amateur draft. Player signed June 3, 1995.",,"Northampton HS (Northampton, PA)",Brian Duncan
165,Chris Seelbach,27.266,Sep 9,"May 20, 2001",/1,ATL,-0.3,6-4,180,R,R,"Dec 18, 1972","Lufkin, TX, US","Drafted by the Atlanta Braves in the 4th round of the 1991 amateur draft. Player signed July 26, 1991.",,"Lufkin HS (Lufkin, TX)",Christopher Don
166,Brian Sikorski,26.020,Aug 16,"Sep 29, 2006",1,TEX,-0.1,6-1,190,R,R,"Jul 27, 1974","Detroit, MI, US","Drafted by the Houston Astros in the 4th round of the 1995 amateur draft. Player signed June 4, 1995.","Western Michigan University (Kalamazoo, MI)","Roseville HS (Roseville, MI)",Brian Patrick
167,Steve Sisco,30.156,May 6,"Sep 30, 2000",H/475D9,ATL,-0.1,5-10,190,R,R,"Dec 2, 1969","Thousand Oaks, CA, US","Drafted by the Kansas City Royals in the 16th round of the 1992 amateur draft. Player signed June 9, 1992.","Moorpark College (Moorpark, CA), California State University, Fullerton (Fullerton, CA)",,Steven Michael
168,Matt Skrmetta,27.213,Jun 6,"Sep 27, 2000",/1,MON,-1.0,6-3,220,B,R,"Nov 6, 1972","Biloxi, MS, US","Drafted by the Detroit Tigers in the 26th round of the 1993 amateur draft. Player signed June 5, 1993.","Indian River State College (Fort Pierce, FL), Jacksonville University (Jacksonville, FL)","Satellite Beach HS (Satellite Beach, FL)",Matthew Leland
169,Brian Smith,28.054,Sep 11,"Sep 15, 2000",/1,PIT,-0.1,5-11,185,R,R,"Jul 19, 1972","Salisbury, NC, US","Drafted by the Toronto Blue Jays in the 27th round of the 1994 amateur draft. Player signed June 4, 1994.","University of North Carolina at Wilmington (Wilmington, NC)","South Rowan HS (China Grove, NC)",Randall Brian
170,Chuck Smith,30.236,Jun 13,"Jul 24, 2001",1/H,FLA,3.2,6-1,185,R,R,"Oct 21, 1969","Memphis, TN, US",Signed by the Houston Astros as an amateur free agent in 1991.,"Central Arizona College (Coolidge, AZ), Indiana State University (Terre Haute, IN)","John Adams HS (Cleveland, OH)",Charles Edward
171,Steve Sparks,25.113,Jul 19,"Aug 2, 2000",/1,PIT,0.0,6-4,210,R,R,"Mar 28, 1975","Mobile, AL, US","Drafted by the Pittsburgh Pirates in the 28th round of the 1998 amateur draft. Player signed June 3, 1998.","Faulkner University (Montgomery, AL), University of South Alabama (Mobile, AL)",,Stephen Lanier
172,Jay Spurgeon,24.041,Aug 15,"Sep 28, 2000",/1,BAL,0.1,6-6,211,R,R,"Jul 5, 1976","West Covina, CA, US","Drafted by the Baltimore Orioles in the 8th round of the 1997 amateur draft. Player signed June 24, 1997.","University of Hawaii at Manoa (Honolulu, HI)","Yosemite HS (Oakhurst, CA)",Jay Aaron
173,Gene Stechschulte,26.252,Apr 20,"Jun 30, 2002",1,STL,-0.8,6-5,210,R,R,"Aug 12, 1973","Lima, OH, US",Signed by the St. Louis Cardinals as an amateur free agent in 1996.,"Ashland University (Ashland, OH)","Kalida HS (Kalida, OH)",Gene Urban
174,Joe Strong,37.245,May 11,"May 5, 2001",1,FLA,-0.3,6-0,200,B,R,"Sep 9, 1962","Fairfield, CA, US",Drafted by the Oakland Athletics in the 15th round of the 1984 amateur draft.,"Contra Costa College (San Pablo, CA), University of California, Riverside (Riverside, CA)","St. Patrick's HS (Vallejo, CA)",Joseph Benjamin
175,Pedro Swann,29.318,Sep 9,"Sep 27, 2003",/H987,ATL,-0.1,6-0,195,L,R,"Oct 27, 1970","Wilmington, DE, US","Drafted by the Atlanta Braves in the 26th round of the 1991 amateur draft. Player signed June 11, 1991.","Delaware State University (Dover, DE)","St. Mark's HS (Wilmington, DE)",Pedro Maurice
