Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
242,Justin Smith,CIN,24,RDE,16,16,0,0,0,0,3,,,,,,5.0,60,41,19,7,,
243,Adalius Thomas*,BAL,26,LOLB,13,11,0,0,0,0,6,1,0,0,0,0,4.0,44,41,3,9,,
244,Cedric Woodard,SEA,26,LDT,16,13,,,,,,,,,,,0.0,57,41,16,2,,
245,Rod Woodson,OAK,38,FS,10,10,2,18,0,13,3,0,0,1,0,0,0.0,51,41,10,1,,
246,Terrell Buckley,MIA,32,cb,16,5,2,75,1,74,7,1,1,4,8,0,0.0,51,40,11,2,,
247,Chris Cooper,OAK,26,LDT,16,9,0,0,0,0,2,1,0,3,0,0,2.5,49,40,9,8,,
248,Bryce Fisher,STL,26,DE,16,1,0,0,0,0,2,1,0,0,0,0,2.0,45,40,5,3,,
249,Cornelius Griffin,NYG,27,LDT,15,15,0,0,0,0,2,0,0,1,0,0,1.0,55,39,16,6,,
250,Anthony Henry,CLE,27,LCB,14,13,1,19,0,19,9,,,,,,0.0,54,39,15,0,,
251,Kris Jenkins*+,CAR,24,RDT,16,16,0,0,0,0,4,1,0,1,0,0,5.0,46,39,7,13,,
252,Marlon McCree,2TM,26,,15,11,1,95,1,95,4,,,,,,0.0,57,39,18,1,,
253,Julius Peppers,CAR,23,LDE,16,16,0,0,0,0,3,3,0,0,0,0,7.0,46,39,7,10,,
254,Jermaine Phillips,TAM,24,FS,14,8,1,41,0,41,2,1,0,1,20,0,0.0,48,39,9,2,,
255,Jason Taylor,MIA,29,RDE,16,16,0,0,0,0,3,3,0,2,34,1,13.0,59,39,20,16,,1
256,Deshea Townsend,PIT,28,lcb,16,8,3,24,1,25,14,1,0,1,0,0,1.0,46,39,7,2,,
257,Rich Coady,STL,27,ss,13,5,0,0,0,0,1,0,1,1,0,0,0.0,41,38,3,1,,
258,Will Demps,BAL,24,fs,16,9,2,57,0,54,7,1,0,0,0,0,0.0,47,38,9,3,,
259,Jason Glenn,NYJ,24,LB,14,1,0,0,0,0,4,,,,,,0.0,53,38,15,0,,
260,N.D. Kalu,PHI,28,RDE,16,16,1,15,1,15,2,0,0,3,0,0,5.5,47,38,9,6,,
261,Anthony McFarland,TAM,26,LDT,16,16,1,0,0,0,2,2,0,1,0,0,2.5,50,38,12,7,,
262,R.W. McQuarters,CHI,27,lcb,16,6,2,72,0,43,8,0,1,0,0,0,0.0,46,38,8,0,,
263,Gary Stills*,KAN,29,DE,16,0,0,0,0,0,1,3,0,2,0,0,3.0,38,38,0,6,,
264,Marcellus Wiley,SDG,29,LDE,16,16,0,0,0,0,4,2,0,1,0,0,3.0,51,38,13,4,,
265,Sam Brandon,DEN,24,fs,16,10,1,0,0,0,9,,,,,,0.0,53,37,16,1,,
266,Zack Bronson,SFO,29,FS,12,12,1,22,0,22,2,,,,,,0.0,42,37,5,0,,
267,John Browning,KAN,30,LDT,16,16,0,0,0,0,2,0,0,1,7,0,0.5,42,37,5,3,,
268,Rocky Calmus,TEN,24,MLB,10,8,2,26,0,15,2,,,,,,1.0,47,37,10,5,,
269,Jerry DeLoach,HOU,26,RDE,16,16,0,0,0,0,6,,,,,,0.0,51,37,14,5,,
270,Mario Edwards,DAL,28,RCB,16,16,1,27,1,27,9,,,,,,0.0,42,37,5,0,,
271,Eric Hicks,KAN,27,LDE,16,16,0,0,0,0,2,,,,,,5.0,49,37,12,5,,
272,Jeff Posey,BUF,28,LLB,16,16,,,,,,4,0,0,0,0,5.5,64,37,27,4,,
273,Ike Reese,PHI,30,LB,16,1,,,,,,1,0,1,0,0,1.0,39,37,2,5,,
274,Dewayne Robertson,NYJ,22,LDT,16,16,,,,,,,,,,,1.5,46,37,9,6,,
275,Warren Sapp*,TAM,31,RDT,15,15,0,0,0,0,3,2,0,0,0,0,5.0,44,37,7,8,,
276,Aaron Schobel,BUF,26,RDE,16,16,1,6,0,6,3,1,0,1,0,0,11.5,60,37,23,15,,
277,Shawn Springs,SEA,28,LCB,12,8,1,8,0,8,11,,,,,,1.5,43,37,6,3,,
278,Mike Vrabel,NWE,28,RLB,13,9,2,18,0,14,4,4,0,1,0,0,9.5,53,37,16,9,,
279,Jeff Burris,CIN,31,lcb,13,8,2,17,0,17,6,1,0,0,0,0,0.0,40,36,4,2,,
280,Duane Clemons,CIN,29,LDE,16,13,0,0,0,0,4,2,0,1,0,0,6.0,43,36,7,9,,
281,Kabeer Gbaja-Biamila*,GNB,26,RDE,16,16,,,,,,2,0,2,0,0,10.0,47,36,11,10,,
282,Michael Green,CHI,27,ss,10,8,1,3,0,3,3,,,,,,0.5,46,36,10,3,,
283,Travis Hall,ATL,31,DE,15,2,0,0,0,0,1,,,,,,5.0,43,36,7,6,,
284,Walt Harris,IND,29,LCB,16,15,0,0,0,0,12,1,0,1,0,0,0.0,55,36,19,4,,
285,Grady Jackson,2TM,30,,15,7,0,0,0,0,2,1,0,0,0,0,6.0,48,36,12,8,,
286,Adrian Ross,CIN,28,LLB,15,12,,,,,,2,,,,,0.0,57,36,21,3,,
287,Aaron Smith,PIT,27,LDE,16,16,0,0,0,0,7,1,0,0,0,0,2.0,45,36,9,8,,
288,Kevin Williams,MIN,23,LDE,16,16,1,3,0,3,4,1,0,1,0,0,10.5,51,36,15,15,,
289,Will Allen,NYG,25,LCB,12,12,2,23,0,22,14,0,0,1,0,0,0.0,42,35,7,0,,
290,Greg Ellis,DAL,28,LDE,16,15,0,0,0,0,8,4,0,0,0,0,8.0,49,35,14,11,,
291,Ed Jasper,ATL,30,NT,14,14,,,,,,0,0,1,0,0,3.0,41,35,6,11,,
292,Scott McGarrahan,TEN,29,DB,16,2,0,0,0,0,1,,,,,,1.0,47,35,12,1,,
293,Keith Newman,ATL,26,LOLB,12,11,1,29,0,29,3,1,0,0,0,0,2.0,41,35,6,5,,
294,Troy Polamalu,PIT,22,DB,16,0,0,0,0,0,4,1,0,0,0,0,2.0,48,35,13,2,,
295,Ryan Sims,KAN,23,RDT,16,16,1,8,0,8,1,1,0,1,0,0,3.0,39,35,4,8,,
296,Bracy Walker,DET,33,DB,16,1,0,0,0,0,1,1,0,1,0,0,0.0,38,35,3,2,,
297,Ellis Johnson,ATL,30,NT,16,3,0,0,0,0,1,1,1,1,4,0,8.0,42,34,8,8,,
298,Tim Johnson,OAK,25,LB,12,4,0,0,0,0,2,,,,,,0.0,42,34,8,1,,
299,Patrick Kerney,ATL,27,LDE,16,16,0,0,0,0,1,2,0,3,0,0,6.5,46,34,12,6,,
300,Mo Lewis,NYJ,34,LLB,15,15,0,0,0,0,2,1,,,,,0.0,48,34,14,4,,
301,Kevin Mathis,ATL,29,DB,14,3,1,32,1,32,1,1,0,2,6,0,1.0,39,34,5,3,,
302,Chike Okeafor,SEA,27,RDE,16,16,1,18,0,18,2,2,0,0,0,0,8.0,48,34,14,7,,
303,Richard Seymour*+,NWE,24,RDT,15,14,0,0,0,0,10,1,0,0,0,0,8.0,56,34,22,9,,
304,Alshermond Singleton,DAL,28,LLB,16,15,2,42,1,41,3,0,0,1,0,0,1.0,43,34,9,2,,
305,Patrick Surtain*,MIA,27,LCB,15,15,7,59,0,32,13,,,,,,0.0,53,34,19,1,,
306,Jamie Winborn,SFO,24,LB,9,0,0,0,0,0,2,1,0,1,13,0,3.0,37,34,3,4,,
307,Tony Brackens,JAX,29,LDE,15,15,1,4,0,4,2,1,0,0,0,0,6.0,39,33,6,14,,
308,Keion Carpenter,ATL,26,fs,15,8,3,22,0,14,8,1,0,0,0,0,0.0,36,33,3,0,,
309,La'Roi Glover*,DAL,29,RDT,16,16,0,0,0,0,1,1,0,2,0,0,5.0,49,33,16,8,,1
310,Travis Kirschke,SFO,29,RDT,15,15,,,,,,,,,,,1.5,43,33,10,4,,
311,Chris McAlister*+,BAL,26,LCB,15,15,3,93,1,83,14,,,,,,0.0,43,33,10,0,,
312,Trevor Pryce,DEN,28,LDE,16,16,0,0,0,0,1,2,1,1,0,0,8.5,44,33,11,9,,
313,Corey Simon*,PHI,26,LDT,16,16,0,0,0,0,2,2,0,1,0,0,7.5,42,33,9,4,,
314,Donald Strickland,IND,23,fs,11,8,2,43,0,24,3,1,0,0,0,0,0.0,48,33,15,0,,
315,Willie Whitehead,NOR,30,RDE/lde,11,10,0,0,0,0,2,1,0,1,0,0,5.5,40,33,7,5,,
316,LeVar Woods,ARI,25,LB,16,3,,,,,,0,0,3,0,0,1.0,39,33,6,4,,
317,Ralph Brown,NYG,25,rcb,11,7,2,51,1,29,8,1,0,0,0,0,1.0,37,32,5,2,,
318,Henri Crockett,MIN,29,LLB,16,15,0,0,0,0,2,,,,,,0.0,34,32,2,8,,
319,Sedrick Hodge,NOR,25,LLB,9,9,0,0,0,0,3,,,,,,1.0,37,32,5,1,,
320,David Macklin,IND,25,DB,16,4,1,0,0,0,8,1,1,1,0,0,0.0,40,32,8,2,,
321,Kenny Smith,NOR,26,RDT,15,9,0,0,0,0,1,0,0,1,0,0,1.0,42,32,10,2,,
322,Ted Washington,NWE,35,LDT,10,10,,,,,,1,0,0,0,0,2.0,40,32,8,2,,
323,Anthony Weaver,BAL,23,LDE,15,15,0,0,0,0,6,2,0,2,0,0,5.0,41,32,9,5,,
324,Brandon Whiting,PHI,27,LDE,14,14,,,,,,1,0,1,0,0,2.0,45,32,13,5,,
325,Cornell Brown,BAL,28,LB,16,3,0,0,0,0,2,,,,,,1.0,36,31,5,6,,
326,Adrian Dingle,SDG,26,RDE,16,16,0,0,0,0,1,2,0,1,0,0,6.0,37,31,6,10,,
327,Corey Fuller,BAL,32,RCB,14,10,0,0,0,0,5,,,,,,0.0,36,31,5,0,,
328,Corey Ivy,TAM,26,DB,16,2,0,0,0,0,1,,,,,,0.0,31,31,0,0,,
329,Brad Kassell,TEN,23,LB,16,4,0,0,0,0,2,,,,,,0.0,41,31,10,0,,
330,Damien Robinson,SEA,30,DB,15,4,1,26,0,26,4,0,1,1,3,0,0.0,35,31,4,0,,
331,Larry Tripplett,IND,24,LDT,16,16,,,,,,1,0,0,0,0,1.0,50,31,19,2,,
332,Danny Clark,JAX,26,RLB,16,8,,,,,,1,,,,,0.0,41,30,11,4,,
333,James Darling,ARI,29,LB,16,0,,,,,,,,,,,2.0,30,30,0,3,,
334,Todd Franz,WAS,27,DB,16,1,0,0,0,0,1,,,,,,0.0,38,30,8,1,,
335,Ian Gold,DEN,25,rlb,6,6,2,14,1,12,6,,,,,,0.0,31,30,1,6,,
336,Bobby Hamilton,NWE,32,LDE,16,16,0,0,0,0,3,,,,,,0.0,46,30,16,3,,
337,Vonnie Holliday,KAN,28,RDE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,38,30,8,9,,
338,Ryan Pickett,STL,24,LDT,16,13,0,0,0,0,3,,,,,,1.0,42,30,12,4,,
339,Bryan Thomas,NYJ,24,RDE,16,10,0,0,0,0,2,0,0,1,0,0,1.0,47,30,17,4,,
340,Frank Walker,NYG,23,RCB,10,7,2,74,1,56,5,,,,,,0.0,34,30,4,0,,
341,Al Wallace,CAR,29,DE,16,2,2,58,0,53,5,0,1,1,0,0,5.0,38,30,8,8,,
342,Idrees Bashir,IND,25,FS,9,9,2,9,0,9,4,1,0,1,0,0,0.0,43,29,14,0,,
343,Courtney Brown,CLE,25,LDE,13,13,0,0,0,0,4,4,0,1,0,0,6.0,38,29,9,5,,
344,Fakhir Brown,NOR,26,DB,16,0,0,0,0,0,8,,,,,,0.0,34,29,5,0,,
345,Kevin Carter,TEN,30,LDE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,48,29,19,10,,
346,Russell Davis,ARI,28,LDT,15,15,0,0,0,0,2,1,0,1,0,0,1.0,38,29,9,4,,
347,Dwight Freeney*,IND,23,RDE,15,13,0,0,0,0,1,4,0,2,23,1,11.0,34,29,5,10,,
348,Aaron Glenn,HOU,31,LCB,11,11,1,0,0,0,12,,,,,,0.0,35,29,6,0,,
349,Carlos Hall,TEN,24,DE,16,4,,,,,,,,,,,3.0,37,29,8,7,,
350,Pete Hunter,DAL,23,DB,16,1,1,0,0,0,5,0,0,2,0,0,0.0,32,29,3,0,,
351,Bhawoh Jue,GNB,24,DB,16,0,0,0,0,0,3,1,0,0,0,0,1.5,33,29,4,2,,
352,Jevon Kearse,TEN,27,RDE,14,14,1,0,0,0,1,4,0,0,0,0,9.5,42,29,13,8,,
353,Bryan Knight,CHI,24,LB,16,2,0,0,0,0,1,0,0,1,0,0,0.0,43,29,14,1,,
354,Terrence McGee,BUF,23,DB,14,2,2,5,0,3,6,1,0,0,0,0,1.0,34,29,5,0,,
355,Asante Samuel,NWE,22,DB,16,1,2,55,1,55,9,,,,,,0.0,34,29,5,0,,
356,Bryant Young,SFO,31,LDT,16,16,0,0,0,0,4,1,0,0,0,0,3.5,35,29,6,8,,
357,Brian Dawkins,PHI,30,fs,7,7,1,0,0,0,6,,,,,,0.5,35,28,7,1,,
358,Jamie Duncan,STL,28,mlb,16,6,1,0,0,0,3,,,,,,1.0,41,28,13,1,,
359,E.J. Henderson,MIN,23,LB,16,0,,,,,,1,0,1,0,0,0.0,34,28,6,2,,
360,Jason Simmons,HOU,27,DB,16,2,0,0,0,0,1,,,,,,0.0,33,28,5,0,,
361,Tony Williams,CIN,28,RDT,16,16,,,,,,1,0,1,-1,0,2.0,38,28,10,5,,
362,Rocky Boiman,TEN,23,LB,16,2,2,70,1,60,2,,,,,,1.5,45,27,18,6,,1
363,Alfonso Boone,CHI,27,ldt,16,6,0,0,0,0,3,,,,,,1.0,31,27,4,2,,
364,Gary Brackett,IND,23,LB,16,0,1,31,1,31,1,,,,,,1.0,31,27,4,3,,
365,Dwaine Carpenter,SFO,27,DB,15,2,0,0,0,0,3,3,0,1,0,0,0.0,30,27,3,1,,
366,Andre Carter,SFO,24,RDE,15,15,0,0,0,0,3,1,0,0,0,0,6.5,34,27,7,7,,
367,Chris Crocker,CLE,23,DB,16,1,0,0,0,0,2,,,,,,0.0,35,27,8,1,,
368,Ryan Denney,BUF,26,LDE,16,13,0,0,0,0,3,1,0,0,0,0,3.5,43,27,16,5,,
369,Doug Evans,2TM,33,,11,3,1,2,0,2,1,,,,,,0.0,30,27,3,0,,
370,Barry Gardner,CLE,27,LB,16,0,,,,,,1,,,,,0.0,38,27,11,2,,
371,Cory Hall,ATL,27,FS,11,10,0,0,0,0,2,1,,,,,0.0,32,27,5,1,,
372,Casey Hampton*,PIT,26,NT,16,16,0,0,0,0,2,,,,,,1.0,39,27,12,4,,
373,Bernard Holsey,WAS,30,LDT/rdt,16,16,,,,,,0,0,1,0,0,2.5,31,27,4,5,,
374,Darren Howard,NOR,27,rde,8,8,0,0,0,0,4,0,0,1,2,0,5.0,29,27,2,9,,
375,Cletidus Hunt,GNB,27,RDT,16,16,0,0,0,0,4,1,0,1,0,0,4.0,36,27,9,8,,
376,Dennis Johnson,ARI,24,LDE,15,10,0,0,0,0,5,,,,,,3.0,43,27,16,8,,
377,Emmanuel McDaniel,ARI,31,DB,15,0,0,0,0,0,7,,,,,,0.0,28,27,1,0,,
378,Eric Ogbogu,DAL,28,DE,16,3,0,0,0,0,1,3,0,0,0,0,3.5,37,27,10,3,,
379,Pierson Prioleau,BUF,26,fs,16,6,0,0,0,0,5,1,0,0,0,0,0.5,40,27,13,0,,1
380,Kimo von Oelhoffen,PIT,32,RDE,16,16,,,,,,1,0,1,0,0,8.0,35,27,8,8,,
381,William Bartee,KAN,26,DB,11,1,0,0,0,0,1,0,1,1,0,0,0.0,30,26,4,1,,
382,John Engelberger,SFO,27,LDE,16,16,0,0,0,0,1,1,0,2,0,0,4.5,29,26,3,5,,
383,Steve Foley,HOU,28,LB,13,3,0,0,0,0,3,,,,,,1.0,31,26,5,1,,
384,DeJuan Groce,STL,23,DB,16,1,1,7,0,7,2,0,5,1,0,0,0.0,30,26,4,0,,
385,Gerald Hayes,ARI,23,LB,12,2,0,0,0,0,1,1,,,,,0.0,30,26,4,1,,
386,Michael Haynes,CHI,23,DE,16,0,0,0,0,0,1,1,0,0,0,0,2.0,32,26,6,3,,
387,Reggie Hayward,DEN,24,DE,16,2,0,0,0,0,5,2,0,2,0,0,8.5,30,26,4,9,,
388,Tod McBride,ATL,27,RCB,12,9,3,44,1,25,10,1,2,0,0,0,0.0,27,26,1,0,,
389,Chester McGlockton,NYJ,34,DT,16,0,0,0,0,0,2,2,0,1,0,0,1.0,33,26,7,3,,
390,Corey Sears,HOU,30,LDE,16,12,0,0,0,0,1,0,0,1,0,0,1.0,37,26,11,2,,
391,Brady Smith,ATL,30,RDE,16,14,0,0,0,0,1,,,,,,4.0,27,26,1,8,,
392,Johnathan Sullivan,NOR,22,LDT,14,12,0,0,0,0,1,1,0,0,0,0,1.0,34,26,8,2,,
393,Ike Taylor,PIT,23,DB,16,1,0,0,0,0,2,0,1,0,0,0,0.0,32,26,6,0,,
394,Nate Webster,TAM,26,mlb,15,5,,,,,,0,0,1,0,0,1.0,52,26,26,2,,
395,Chad Williams,BAL,24,DB,16,1,1,52,1,52,6,2,0,3,1,0,1.0,30,26,4,4,,
396,Brian Allen,CAR,25,LB,14,4,0,0,0,0,2,0,0,1,0,0,1.0,35,25,10,1,,
397,Bertrand Berry,DEN,28,RDE,16,16,0,0,0,0,4,3,0,1,3,0,11.5,37,25,12,9,,
398,Raheem Brock,IND,25,LDE,16,16,0,0,0,0,3,0,0,3,8,0,2.0,42,25,17,5,,
399,Matt Chatham,NWE,26,LB,16,4,,,,,,1,0,2,38,1,1.5,38,25,13,3,,
400,Ryan Clark,NYG,24,DB,16,4,0,0,0,0,2,,,,,,1.0,28,25,3,3,,
401,Mario Fatafehi,DEN,24,LDT,16,9,0,0,0,0,1,1,0,0,0,0,2.5,37,25,12,8,,
402,Michael Hawthorne,GNB,26,DB,14,2,2,8,0,8,5,,,,,,1.0,32,25,7,1,,
403,Chris Hope,PIT,23,DB,16,0,0,0,0,0,1,,,,,,0.0,30,25,5,0,,
404,Mike Nattiel,MIN,23,LB,16,0,1,80,1,80,3,1,0,0,0,0,0.0,27,25,2,2,,
405,Calvin Pace,ARI,23,RDE,16,16,,,,,,0,0,1,0,0,1.0,32,25,7,4,,
406,Robert Porcher,DET,34,LDE,14,14,,,,,,2,0,0,0,0,4.5,34,25,9,7,,
407,Matt Stevens,HOU,30,fs,12,5,1,12,0,12,4,0,0,1,0,0,0.0,32,25,7,1,,
408,Coy Wire,BUF,25,DB,16,1,0,0,0,0,2,,,,,,1.0,29,25,4,2,,
409,Brian Young,STL,26,RDT,16,12,0,0,0,0,2,4,0,5,21,0,2.0,36,25,11,2,,
410,John Abraham,NYJ,25,rde,7,6,,,,,,1,0,0,0,0,6.0,32,24,8,8,,
411,Sam Adams,BUF,30,LDT,15,15,1,37,1,37,3,0,0,1,0,0,5.0,33,24,9,6,,
412,Victor Green,NOR,34,DB,13,1,0,24,0,24,2,2,0,1,0,0,0.0,27,24,3,0,,
413,Clark Haggans,PIT,26,LB,16,2,0,0,0,0,1,1,0,0,0,0,1.0,33,24,9,0,,
414,Tommy Hendricks,MIA,25,LB,16,2,,,,,,1,,,,,0.0,34,24,10,2,,
415,Izell Reese,BUF,29,FS,13,9,0,0,0,0,1,,,,,,0.0,34,24,10,0,,
416,Paul Spicer,JAX,28,DE,16,1,1,2,0,2,5,0,0,1,0,0,0.0,32,24,8,5,,
417,Greg Spires,TAM,29,LDE,15,15,0,0,0,0,5,1,0,1,0,0,3.5,36,24,12,7,,
418,Gerard Warren,CLE,25,LDT,16,15,0,0,0,0,1,0,0,2,0,0,5.5,32,24,8,7,,
419,Jamal Williams,SDG,27,LDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,33,24,9,5,,
420,Monty Beisel,KAN,25,LB,12,0,,,,,,,,,,,1.0,24,23,1,0,,
421,Antonio Cochran,SEA,27,LDE,15,7,,,,,,0,0,1,0,0,1.0,29,23,6,1,,
422,Arturo Freeman,MIA,27,DB,16,0,0,0,0,0,2,2,0,1,0,0,1.0,30,23,7,2,,
423,Darius Holland,DEN,30,RDT,16,14,0,0,0,0,4,,,,,,0.0,32,23,9,3,,
424,Kenny Holmes,NYG,30,RDE,9,9,,,,,,1,0,2,0,1,5.5,30,23,7,6,,
425,Terrence Holt,DET,23,DB,11,2,3,42,0,30,6,0,1,2,0,0,0.0,27,23,4,0,,
426,Tyoka Jackson,STL,32,DT,16,3,1,11,0,11,4,2,0,1,0,0,5.5,29,23,6,4,,
427,Deltha O'Neal,DEN,26,rcb,13,6,1,6,0,6,2,0,2,0,0,0,0.0,31,23,8,1,,
428,James Reed,NYJ,26,DT,16,0,,,,,,0,0,1,16,0,1.0,37,23,14,1,,
429,Bryan Robinson,CHI,29,RDT,16,16,0,0,0,0,4,,,,,,1.0,29,23,6,1,,
430,Nick Rogers,MIN,24,rlb,16,5,,,,,,1,0,0,0,0,0.0,27,23,4,2,,
431,Samari Rolle,TEN,27,RCB,13,13,6,141,0,52,17,0,0,2,64,1,0.0,31,23,8,0,,
432,Juran Bolden,ATL,29,LCB,8,8,3,61,1,41,3,2,0,0,0,0,0.0,25,22,3,0,,
433,Dale Carter,NOR,34,lcb,8,8,0,0,0,0,1,,,,,,1.0,24,22,2,1,,
434,Hugh Douglas,JAX,32,RDE,16,16,0,0,0,0,2,2,0,0,0,0,3.5,27,22,5,5,,
435,Jeff Gooch,DET,29,LB,16,0,0,0,0,0,1,0,0,1,10,0,0.0,26,22,4,0,,
436,Shaunard Harts,KAN,25,DB,16,0,2,39,1,39,5,0,0,2,8,0,0.0,28,22,6,1,,
437,Roger Knight,NOR,25,LB,16,2,,,,,,1,0,1,0,0,0.0,26,22,4,1,,
438,Justin Lucas,ARI,27,DB,11,0,,,,,,,,,,,0.0,26,22,4,1,,
439,John Mobley,DEN,30,llb,8,7,0,0,0,0,1,,,,,,0.0,25,22,3,1,,
440,Fred Robbins,MIN,26,LDT,16,12,,,,,,0,0,1,0,0,0.5,30,22,8,8,,
441,T.J. Slaughter,3TM,26,,8,3,0,0,0,0,1,1,0,0,0,0,1.0,25,22,3,3,,
442,Renaldo Wynn,WAS,29,RDE,16,16,,,,,,,,,,,2.0,29,22,7,3,,
443,Jeff Zgonina,MIA,33,DT,16,3,1,0,0,0,1,,,,,,3.0,39,22,17,3,,
444,Chidi Ahanotu,SFO,33,DE,16,1,0,0,0,0,2,0,0,1,1,0,4.0,27,21,6,4,,
445,Marcus Bell,ARI,24,RDT,13,10,0,0,0,0,1,,,,,,1.0,23,21,2,4,,
446,Albert Haynesworth,TEN,22,RDT,12,11,0,0,0,0,4,0,0,2,12,0,2.5,32,21,11,6,,
447,Jamie Henderson,NYJ,24,DB,14,0,0,0,0,0,1,,,,,,0.0,30,21,9,1,,
448,Lance Johnstone,MIN,30,DE,16,0,1,33,1,33,6,2,0,1,0,0,10.0,29,21,8,5,,
449,Ma'ake Kemoeatu,BAL,24,DT,15,1,0,0,0,0,1,,,,,,1.0,23,21,2,2,,
450,Michael Lehan,CLE,24,DB,12,2,0,0,0,0,1,0,0,1,0,0,0.0,24,21,3,1,,
451,Torrance Marshall,GNB,26,LB,12,1,0,0,0,0,1,0,0,1,0,0,1.0,27,21,6,2,,
452,Robert Mathis,IND,22,DE,16,0,0,0,0,0,2,3,0,1,0,0,3.5,25,21,4,2,,
453,Gerald McBurrows,ATL,30,DB,13,2,,,,,,1,0,1,0,0,0.0,24,21,3,0,,
454,Joe Odom,CHI,24,LB,10,3,0,0,0,0,1,0,0,1,0,0,0.0,28,21,7,2,,
455,Bart Scott,BAL,23,LB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,25,21,4,0,,
456,Lester Towns,CAR,26,LB,15,1,,,,,,,,,,,0.0,25,21,4,0,,
457,Fred Wakefield,ARI,25,lde,10,5,0,0,0,0,1,1,0,1,0,0,1.0,24,21,3,4,,
458,Jimmy Williams,SFO,24,DB,15,0,1,6,0,6,1,1,3,1,0,0,0.0,23,21,2,0,,
459,Anthony Adams,SFO,23,DT,14,1,0,0,0,0,4,,,,,,1.5,26,20,6,5,,
460,Nnamdi Asomugha,OAK,22,DB,15,1,,,,,,0,0,1,0,0,0.0,28,20,8,0,,
461,Tony Beckham,TEN,25,DB,16,3,1,0,0,0,4,0,0,1,-2,0,0.0,23,20,3,0,,
462,Tim Bowens,MIA,30,LDT,13,13,0,0,0,0,1,2,0,0,0,0,2.0,27,20,7,3,,
463,Brentson Buckner,CAR,32,LDT,12,12,0,0,0,0,2,1,0,0,0,0,0.5,23,20,3,0,,
464,Larry Chester,MIA,28,RDT,15,15,0,0,0,0,1,0,0,1,0,0,0.0,38,20,18,3,,
465,Ebenezer Ekuban,DAL,27,RDE,15,14,0,0,0,0,1,3,0,0,0,0,2.5,29,20,9,2,,
466,Drayton Florence,SDG,23,DB,16,0,0,0,0,0,2,,,,,,0.0,20,20,0,0,,
467,Orlando Huff,SEA,25,LB,11,2,,,,,,0,0,1,0,1,1.0,24,20,4,2,,1
468,Lance Legree,NYG,26,DT,16,2,,,,,,1,0,1,0,0,2.0,26,20,6,3,,
469,Jon McGraw,NYJ,24,fs,6,6,,,,,,,,,,,0.0,31,20,11,0,,
470,Rob Meier,JAX,26,DT,16,0,0,0,0,0,2,1,0,1,0,0,1.5,25,20,5,5,,
471,Brandon Mitchell,SEA,28,lde,14,6,0,0,0,0,2,1,0,0,0,0,3.0,24,20,4,2,,
472,Rashad Moore,SEA,24,rdt,14,6,,,,,,0,0,1,0,0,1.0,30,20,10,1,,
473,Antwan Peek,HOU,24,LB,10,4,0,0,0,0,2,,,,,,1.0,25,20,5,0,,
474,Coby Rhinehart,ARI,26,DB,16,2,1,5,0,5,4,,,,,,0.0,23,20,3,2,,
475,Brad Scioli,IND,27,DE,16,0,0,0,0,0,2,0,0,1,0,0,0.0,25,20,5,0,,
476,Robaire Smith,TEN,26,LDT,16,15,0,0,0,0,2,1,0,2,43,0,4.5,35,20,15,5,,
477,Terrell Suggs,BAL,21,LB,16,1,1,11,0,11,3,5,0,4,7,0,12.0,29,20,9,9,,
478,Joe Tafoya,CHI,25,DE,16,0,,,,,,,,,,,0.0,25,20,5,3,,
479,Keith Washington,NYG,31,rde,14,6,,,,,,0,0,2,0,1,1.0,32,20,12,5,,
480,Ellis Wyms,TAM,24,DE,13,0,0,0,0,0,2,1,0,0,0,0,2.0,24,20,4,2,,
481,Rashad Bauman,WAS,24,DB,12,2,2,1,0,1,5,,,,,,0.0,24,19,5,0,,
482,Ronald Curry,OAK,24,WR,16,2,,,,,,0,1,0,-12,0,0.0,20,19,1,0,,
483,Jason Doering,IND,25,DB,16,0,,,,,,,,,,,0.0,26,19,7,0,,
484,Vernon Fox,SDG,24,DB,12,2,0,0,0,0,2,,,,,,0.0,23,19,4,0,,
485,Rashad Holman,SFO,25,DB,14,0,0,0,0,0,2,,,,,,0.0,24,19,5,0,,
486,Chris Hovan,MIN,25,RDT,16,16,0,0,0,0,4,1,0,0,0,0,2.0,27,19,8,2,,
487,Junior Ioane,HOU,26,DT,13,4,,,,,,,,,,,0.5,29,19,10,0,,
488,Jarret Johnson,BAL,22,DE,15,1,,,,,,,,,,,0.0,24,19,5,5,,
489,Aaron Kampman,GNB,24,LDE,12,10,0,0,0,0,1,3,0,1,0,0,2.0,30,19,11,1,,
490,Clint Kriewaldt,PIT,27,LB,15,0,,,,,,1,0,1,0,0,0.0,22,19,3,1,,
491,Willie Middlebrooks,DEN,24,DB,16,0,0,0,0,0,1,,,,,,0.0,24,19,5,0,,
492,Carlos Polk,SDG,26,LB,16,0,,,,,,,,,,,0.0,22,19,3,2,,
493,Wali Rainer,DET,26,LB,16,0,,,,,,,,,,,0.0,23,19,4,0,,
