Rk,Name,Age,Debut,LastGame,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,HighSchool,GivenName
99,Payton Henry,24.085,Sep 17,,/2,MIA,-0.1,6-2,215,R,R,"Jun 24, 1997","American Fork, UT, US","Drafted by the Milwaukee Brewers in the 6th round of the 2016 amateur draft. Player signed June 15, 2016.",,"Pleasant Grove HS (Pleasant Grove, UT)",Payton Anthony
100,Sam Hentges,24.276,Apr 20,,1,CLE,0.3,6-6,245,L,L,"Jul 18, 1996","Maplewood, MN, US","Drafted by the Cleveland Indians in the 4th round of the 2014 amateur draft. Player signed June 20, 2014.",,"Mounds View HS (Arden Hills, MN)",Samuel David
101,Yonny Hernandez,23.093,Aug 5,,5/46DH,TEX,0.9,5-9,140,B,R,"May 4, 1998","Maturin, Monagas, VE",Signed by the Texas Rangers as an amateur free agent in 2014.,,,Yonny Jose
102,P.J. Higgins,28.009,May 19,,/2H3,CHC,-0.3,5-10,195,R,R,"May 10, 1993","Bridgeport, CT, US","Drafted by the Chicago Cubs in the 12th round of the 2015 amateur draft. Player signed July 7, 2015.","Old Dominion University (Norfolk, VA)","Lyman Hall HS (Wallingford, CT)",Patrick James
103,Brent Honeywell Jr.,26.011,Apr 11,"Apr 24, 2021",/1,TBR,-0.2,6-2,195,R,R,"Mar 31, 1995","Augusta, GA, US","Drafted by the Tampa Bay Rays in the 2nd round of the 2014 amateur draft. Player signed June 17, 2014.","Walters State Community College (Morristown, TN)","Franklin County HS (Royston, GA)",Brent Lee
104,Scott Hurst,25.022,Apr 16,"Apr 27, 2021",/8H,STL,-0.1,5-10,175,L,R,"Mar 25, 1996","Glendora, CA, US","Drafted by the St. Louis Cardinals in the 3rd round of the 2017 amateur draft. Player signed June 26, 2017.","California State University, Fullerton (Fullerton, CA)","Bishop Amat Memorial HS (La Puente, CA)",Scott Andrew
105,Andy Ibáñez,28.031,May 4,,4D35H/7,TEX,1.8,5-11,205,R,R,"Apr 3, 1993","La Habana, La Habana, CU",Signed by the Texas Rangers as an amateur free agent in 2015.,,,Andy
106,Jonathan India,24.107,Apr 1,,*4/H,CIN,3.5,6-0,200,R,R,"Dec 15, 1996","Fort Lauderdale, FL, US","Drafted by the Cincinnati Reds in the 1st round (5th pick) of the 2018 amateur draft. Player signed July 3, 2018.","University of Florida (Gainesville, FL)","American Heritage HS (Delray Beach, FL)",Jonathan Joseph
107,Kyle Isbel,24.029,Apr 1,,9/87HD,KCR,0.7,5-11,190,L,R,"Mar 3, 1997","Fontana, CA, US","Drafted by the Kansas City Royals in the 3rd round of the 2018 amateur draft. Player signed June 10, 2018.","University of Nevada, Las Vegas (Paradise, NV)","Etiwanda HS (Rancho Cucamonga, CA)",Kyle Grant
108,Tyler Ivey,25.009,May 21,"May 21, 2021",/1,HOU,-0.1,6-4,195,R,R,"May 12, 1996","Rowlett, TX, US","Drafted by the Houston Astros in the 3rd round of the 2017 amateur draft. Player signed June 20, 2017.","Grayson College (Denison, TX), Texas A&M University (College Station, TX)","Rockwall-Heath HS (Heath, TX)",Tyler Cade
109,Andre Jackson,25.107,Aug 16,,/1,LAD,0.5,6-3,210,R,R,"May 1, 1996","Vail, AZ, US","Drafted by the Los Angeles Dodgers in the 12th round of the 2017 amateur draft. Player signed June 30, 2017.","University of Utah (Salt Lake City, UT)","Cienega HS (Vail, AZ)",Andre Terrell
110,Mickey Jannis,33.189,Jun 23,"Jun 23, 2021",/1,BAL,-0.2,5-9,195,R,R,"Dec 16, 1987","Carson City, NV, US","Drafted by the Tampa Bay Rays in the 44th round of the 2010 amateur draft. Player signed June 11, 2010.","California State University, Bakersfield (Bakersfield, CA)","Arroyo Grande HS (Arroyo Grande, CA)",Mickey Scott
111,Griffin Jax,26.198,Jun 8,,1,MIN,-0.2,6-2,195,R,R,"Nov 22, 1994","Phoenix, AZ, US",Drafted by the Minnesota Twins in the 3rd round of the 2016 amateur draft.,"United States Air Force Academy (Colorado Springs, CO)","Cherry Creek HS (Greenwood Village, CO)",James Griffin
112,Damon Jones,26.314,Aug 10,,/1,PHI,-0.2,6-5,233,L,L,"Sep 30, 1994","Twin Falls, ID, US","Drafted by the Philadelphia Phillies in the 18th round of the 2017 amateur draft. Player signed June 23, 2017.","Washington State University (Pullman, WA)","Twin Falls HS (Twin Falls, ID)",Damon
113,Janson Junk,25.233,Sep 5,,/1,LAA,-0.1,6-1,177,R,R,"Jan 15, 1996","Federal Way, WA, US","Drafted by the New York Yankees in the 22nd round of the 2017 amateur draft. Player signed June 19, 2017.","Seattle University (Seattle, WA)",,Janson Randall
114,Jarred Kelenic,21.301,May 13,,87/9H,SEA,-2.0,6-1,206,L,L,"Jul 16, 1999","Waukesha, WI, US","Drafted by the New York Mets in the 1st round (6th pick) of the 2018 amateur draft. Player signed June 15, 2018.",,"Waukesha West HS (Waukesha, WI)",Jarred Robert
115,Ha-Seong Kim,25.166,Apr 1,,H654,SDP,7.1,5-9,168,R,R,"Oct 17, 1995","Bucheon, Gyeonggi, KR",Signed as a Free Agent with the San Diego Padres in 2020.,,,Ha-Seong
116,Gabe Klobosits,26.075,Jul 30,"Aug 22, 2021",1,WSN,-0.2,6-8,254,L,R,"May 16, 1995","Katy, TX, US","Drafted by the Washington Nationals in the 36th round of the 2017 amateur draft. Player signed June 19, 2017.","Auburn University (Auburn, AL), Galveston College (Galveston, TX)",,Gabe Michael
117,Reiss Knehr,24.248,Jul 9,,1,SDP,-0.1,6-2,205,L,R,"Nov 3, 1996","Manhasset, NY, US","Drafted by the San Diego Padres in the 20th round of the 2018 amateur draft. Player signed June 11, 2018.","Fordham University (New York, NY)","St. Dominic HS (Oyster Bay, NY)",David Reiss
118,Dusten Knight,30.331,Aug 4,,/1,BAL,-0.4,6-0,200,R,R,"Sep 7, 1990","Tahlequah, OK, US","Drafted by the San Francisco Giants in the 28th round of the 2013 amateur draft. Player signed June 12, 2013.","University of Texas Pan American (Edinburg, TX)","Tahlequah HS (Tahlequah, OK)",Dusten Devoil
119,Brody Koerner,27.290,Aug 3,"Aug 20, 2021",/1,NYY,0.0,6-2,220,R,R,"Oct 17, 1993","Winchester, VA, US","Drafted by the New York Yankees in the 17th round of the 2015 amateur draft. Player signed June 13, 2015.","Clemson University (Clemson, SC)","James W. Robinson, Jr. SS (Fairfax, VA)",Brody Tyler
120,Jackson Kowar,24.246,Jun 7,,/1,KCR,-2.0,6-5,200,R,R,"Oct 4, 1996","Weddington, NC, US",Drafted by the Kansas City Royals in the 1st round (33rd pick) of the 2018 amateur draft.,"University of Florida (Gainesville, FL)","Charlotte Christian HS (Charlotte, NC)",Jackson Alexander
121,Max Kranick,23.341,Jun 27,,/1,PIT,-0.1,6-3,220,R,R,"Jul 21, 1997","Scranton, PA, US","Drafted by the Pittsburgh Pirates in the 11th round of the 2016 amateur draft. Player signed June 27, 2016.",,"Valley View HS (Archbald, PA)",Max Joseph
122,Jack Kruger,26.192,May 6,"May 6, 2021",/2,LAA,0.0,6-1,195,R,R,"Oct 26, 1994","Los Angeles, CA, US","Drafted by the Los Angeles Angels in the 20th round of the 2016 amateur draft. Player signed July 15, 2016.","Mississippi State University (Mississippi State, MS), University of Oregon (Eugene, OR)","Oaks Christian HS (Westlake, CA)",Timothy John
123,Alex Lange,25.190,Apr 10,,1,DET,0.7,6-3,202,R,R,"Oct 2, 1995","Riverside, CA, US","Drafted by the Chicago Cubs in the 1st round (20th pick) of the 2017 amateur draft. Player signed July 7, 2017.","Louisiana State University (Baton Rouge, LA)","Lee's Summit West HS (Lee's Summit, MO)",Alexander Craig
124,Trevor Larnach,24.071,May 8,,79/H,MIN,1.9,6-4,223,L,R,"Feb 26, 1997","Walnut Creek, CA, US","Drafted by the Minnesota Twins in the 1st round (20th pick) of the 2018 amateur draft. Player signed July 5, 2018.","Oregon State University (Corvallis, OR)","College Park HS (Pleasant Hill, CA)",Trevor John-Ikaiakaloa
125,Jake Latz,25.139,Aug 25,"Aug 25, 2021",/1,TEX,0.0,6-2,185,R,L,"Apr 8, 1996","Lemont, IL, US","Drafted by the Texas Rangers in the 5th round of the 2017 amateur draft. Player signed June 20, 2017.","Kent State University (Kent, OH), Louisiana State University (Baton Rouge, LA)","Lemont HS (Lemont, IL)",Jacob Eugene
126,Justin Lawrence,26.155,Apr 29,,1,COL,-0.8,6-3,213,R,R,"Nov 25, 1994",", PA","Drafted by the Colorado Rockies in the 12th round of the 2015 amateur draft. Player signed June 13, 2015.","Daytona State College (Daytona Beach, FL), Jacksonville University (Jacksonville, FL)",,Justin Anthony
127,Dylan Lee,27.061,Oct 1,,/1,ATL,1.3,6-3,214,L,L,"Aug 1, 1994","Dinuba, CA, US","Drafted by the Miami Marlins in the 10th round of the 2016 amateur draft. Player signed June 11, 2016.","California State University, Fresno (Fresno, CA)","Dinuba HS (Dinuba, CA)",Dylan Ryan
128,Khalil Lee,22.325,May 17,,9/H,NYM,-0.2,5-10,220,L,L,"Jun 26, 1998","Newark, DE, US","Drafted by the Kansas City Royals in the 3rd round of the 2016 amateur draft. Player signed June 15, 2016.",,"Flint Hill School (Oakton, VA)",Khalil Rashad
129,Sam Long,25.336,Jun 9,,1,SFG,-0.3,6-1,185,L,L,"Jul 8, 1995","Fair Oaks, CA, US","Drafted by the Tampa Bay Rays in the 18th round of the 2016 amateur draft. Player signed July 8, 2016.","California State University, Sacramento (Sacramento, CA)","Del Campo HS (Fair Oaks, CA)",Samuel Trenton
130,Alejo Lopez,25.054,Jun 28,,/H4578,CIN,-0.7,5-10,170,B,R,"May 5, 1996","Mexico, Ciudad de Mexico, MX","Drafted by the Cincinnati Reds in the 27th round of the 2015 amateur draft. Player signed July 16, 2015.",,"Greenway HS (Phoenix, AZ)",Jesus Alejo
131,Jack Lopez,28.259,Sep 1,"Sep 15, 2021",/4H,BOS,0.1,5-10,160,R,R,"Dec 16, 1992","Rio Piedras, PR","Drafted by the Kansas City Royals in the 16th round of the 2011 amateur draft. Player signed August 15, 2011.",,"Deltona HS (Deltona, FL)",Jack Henry
132,Otto Lopez,22.320,Aug 17,,/H,TOR,0.1,5-10,185,R,R,"Oct 1, 1998","Santo Domingo, Distrito Nacional, DO",Signed by the Toronto Blue Jays as an amateur free agent in 2016.,,,Otto Ariel
133,Josh Lowe,23.218,Sep 8,,/79,TBR,0.3,6-4,205,L,R,"Feb 2, 1998","Chesapeake, VA, US","Drafted by the Tampa Bay Rays in the 1st round (13th pick) of the 2016 amateur draft. Player signed June 17, 2016.",,"Pope HS (Marietta, GA)",Joshua Edward
134,Zac Lowther,24.360,Apr 25,,1,BAL,-0.4,6-2,235,L,L,"Apr 30, 1996","Middleburg Heights, OH, US","Drafted by the Baltimore Orioles in the 2nd round of the 2017 amateur draft. Player signed June 20, 2017.","Xavier University (Cincinnati, OH)",,Zacary William
135,Daniel Lynch,24.167,May 3,,1,KCR,0.4,6-6,200,L,L,"Nov 17, 1996","Richmond, VA, US","Drafted by the Kansas City Royals in the 1st round (34th pick) of the 2018 amateur draft. Player signed June 10, 2018.","University of Virginia (Charlottesville, VA)","Douglas S. Freeman HS (Henrico, VA)",Daniel Aloysius
136,Luis Madero,24.025,May 10,"Sep 30, 2021",/1,MIA,-0.3,6-1,195,R,R,"Apr 15, 1997","Maracay, Aragua, VE",Signed by the Arizona Diamondbacks as an amateur free agent in 2013.,,,Luis Alejandro
137,Matt Manning,23.140,Jun 17,,1,DET,0.4,6-6,195,R,R,"Jan 28, 1998","Sacramento, CA, US","Drafted by the Detroit Tigers in the 1st round (9th pick) of the 2016 amateur draft. Player signed June 23, 2016.",,"Sheldon HS (Sacramento, CA)",Matthew George
138,Alek Manoah,23.138,May 27,,1,TOR,8.7,6-6,285,R,R,"Jan 9, 1998","Homestead, FL, US","Drafted by the Toronto Blue Jays in the 1st round (11th pick) of the 2019 amateur draft. Player signed June 13, 2019.","West Virginia University (Morgantown, WV)","South Dade HS (Homestead, FL)",Alek Isaac
139,Tucupita Marcano,21.197,Apr 1,,H/4795,SDP,-0.7,6-0,180,L,R,"Sep 16, 1999","Tucupita, Delta Amacuro, VE",Signed by the San Diego Padres as an amateur free agent in 2016.,,,Tucupita Jose
140,Brandon Marsh,23.212,Jul 18,,8,LAA,1.8,6-4,215,L,R,"Dec 18, 1997","Buford, GA, US","Drafted by the Los Angeles Angels in the 2nd round of the 2016 amateur draft. Player signed July 8, 2016.",,"Buford HS (Buford, GA)",Brandon Chase
141,Jose Marte,25.067,Aug 20,,/1,LAA,-0.4,6-3,180,R,R,"Jun 14, 1996","Santiago, Santiago, DO",Signed by the San Francisco Giants as an amateur free agent in 2015.,,,Jose Manuel
142,Luis Marte,27.168,Jun 1,"Jun 29, 2021",/45H6,MIA,-0.1,6-1,188,R,R,"Dec 15, 1993","San Francisco de Macoris, Duarte, DO",Signed by the Texas Rangers as an amateur free agent in 2010.,,,Luis Daniel
143,Seth Martinez,27.022,Sep 20,,/1,HOU,0.7,6-2,200,R,R,"Aug 29, 1994","Peoria, AZ, US","Drafted by the Oakland Athletics in the 17th round of the 2016 amateur draft. Player signed June 14, 2016.","Arizona State University (Tempe, AZ)","Sunrise Mountain HS (Peoria, AZ)",Seth Antonio
144,Nick Maton,24.060,Apr 19,,46H/1,PHI,0.7,6-2,178,L,R,"Feb 18, 1997","Chatham, IL, US","Drafted by the Philadelphia Phillies in the 7th round of the 2017 amateur draft. Player signed June 20, 2017.","Eastern Illinois University (Charleston, IL), Lincoln Land Community College (Springfield, IL)","Glenwood HS (Chatham, IL)",Nicholas
145,Isaac Mattson,25.297,May 7,"Oct 1, 2021",/1,BAL,0.0,6-2,205,R,R,"Jul 14, 1995","Erie, PA, US","Drafted by the Los Angeles Angels in the 19th round of the 2017 amateur draft. Player signed June 19, 2017.","University of Pittsburgh (Pittsburgh, PA)",,Isaac Gerald
146,Patrick Mazeika,27.203,May 5,,2H/3D,NYM,-0.4,6-3,210,L,R,"Oct 14, 1993","Springfield, MA, US","Drafted by the New York Mets in the 8th round of the 2015 amateur draft. Player signed June 12, 2015.","Stetson University (DeLand, FL)","Salisbury School (Salisbury, CT)",Patrick Alan
147,Jake McCarthy,24.028,Aug 27,,8/H9,ARI,2.8,6-2,215,L,L,"Jul 30, 1997","Scranton, PA, US","Drafted by the Arizona Diamondbacks in the 1st round (39th pick) of the 2018 amateur draft. Player signed June 12, 2018.","University of Virginia (Charlottesville, VA)","Scranton HS (Scranton, PA)",Jacob Joseph
148,Darren McCaughan,25.125,Jul 21,"Jul 26, 2021",/1,SEA,-0.2,6-1,200,R,R,"Mar 18, 1996","Long Beach, CA, US","Drafted by the Seattle Mariners in the 12th round of the 2017 amateur draft. Player signed June 17, 2017.","California State University, Long Beach (Long Beach, CA)","Los Alamitos HS (Los Alamitos, CA)",Darren Scott
149,Chas McCormick,25.347,Apr 1,,789H/D,HOU,3.6,6-0,208,R,L,"Apr 19, 1995","West Chester, PA, US","Drafted by the Houston Astros in the 21st round of the 2017 amateur draft. Player signed June 22, 2017.","Millersville University of Pennsylvania (Millersville, PA)",,Chas Kane
150,Ryan McKenna,24.050,Apr 5,,7H89/D45,BAL,0.0,5-11,195,R,R,"Feb 14, 1997","Grants Pass, OR, US","Drafted by the Baltimore Orioles in the 4th round of the 2015 amateur draft. Player signed June 22, 2015.",,"St. Thomas Aquinas HS (Dover, NH)",Ryan Shea
151,Trevor Megill,27.142,Apr 26,,1,CHC,-1.6,6-8,250,L,R,"Dec 5, 1993","Long Beach, CA, US","Drafted by the San Diego Padres in the 7th round of the 2015 amateur draft. Player signed June 13, 2015.","Loyola Marymount University (Los Angeles, CA)",,Trevor J.
152,Tylor Megill,25.330,Jun 23,,1,NYM,0.9,6-7,241,R,R,"Jul 28, 1995","Long Beach, CA, US","Drafted by the New York Mets in the 8th round of the 2018 amateur draft. Player signed June 12, 2018.","Cypress College (Cypress, CA), Loyola Marymount University (Los Angeles, CA), University of Arizona (Tucson, AZ)","Los Alamitos HS (Los Alamitos, CA)",Tylor J
153,J.C. Mejia,24.268,May 21,,1,CLE,-1.4,6-5,240,R,R,"Aug 26, 1996","Gaspar Hernandez, Espaillat, DO",Signed by the Cleveland Indians as an amateur free agent in 2013.,,,Jean Carlos
154,Jake Meyers,25.044,Aug 1,,8/H79D,HOU,1.7,6-0,200,R,L,"Jun 18, 1996","Omaha, NE, US","Drafted by the Houston Astros in the 13th round of the 2017 amateur draft. Player signed June 22, 2017.","University of Nebraska-Lincoln (Lincoln, NE)",,Jacob Berkshire
155,Brian Miller,25.344,Jul 30,"Oct 3, 2021",/87H9,MIA,-0.1,6-1,196,L,R,"Aug 20, 1995","Raleigh, NC, US","Drafted by the Miami Marlins in the 1st round (36th pick) of the 2017 amateur draft. Player signed June 21, 2017.","University of North Carolina at Chapel Hill (Chapel Hill, NC)","Millbrook HS (Raleigh, NC)",Brian Christopher
156,Owen Miller,24.189,May 23,,43/5HD6,CLE,-0.8,6-0,185,R,R,"Nov 15, 1996","Mequon, WI, US","Drafted by the San Diego Padres in the 3rd round of the 2018 amateur draft. Player signed June 11, 2018.","Illinois State University (Normal, IL)",,Owen Robert
157,Wyatt Mills,26.096,May 1,,1,SEA,-0.3,6-4,214,R,R,"Jan 25, 1995","Spokane, WA, US","Drafted by the Seattle Mariners in the 3rd round of the 2017 amateur draft. Player signed June 17, 2017.","Gonzaga University (Spokane, WA)","Gonzaga Preparatory School (Spokane, WA)",Gregory Wyatt
158,Jovani Moran,24.141,Sep 12,,/1,MIN,0.7,6-1,167,L,L,"Apr 24, 1997","Mayaguez, PR","Drafted by the Minnesota Twins in the 7th round of the 2015 amateur draft. Player signed July 8, 2015.",,"Carlos Beltran Baseball Academy (Florida, Puerto Rico)",Jovani
159,Dauri Moreta,25.164,Sep 26,,/1,CIN,0.2,6-2,185,R,R,"Apr 15, 1996","Comendador, Elias Pina, DO",Signed by the Cincinnati Reds as an amateur free agent in 2015.,,,Dauri Michell
160,Eli Morgan,25.015,May 28,,1,CLE,0.6,5-10,190,R,R,"May 13, 1996","Rancho Palos Verdes, CA, US","Drafted by the Cleveland Indians in the 8th round of the 2017 amateur draft. Player signed June 22, 2017.","Gonzaga University (Spokane, WA)","Palos Verdes Peninsula HS (Rolling Hills Estates, CA)",Elijah Allan
161,Kyle Muller,23.252,Jun 16,,/1,ATL,0.2,6-7,250,R,L,"Oct 7, 1997","Dallas, TX, US","Drafted by the Atlanta Braves in the 2nd round of the 2016 amateur draft. Player signed June 15, 2016.",,"Jesuit College Preparatory School of Dallas (Dallas, TX)",Kyle Douglas
162,Tommy Nance,30.059,May 17,,1,CHC,-0.4,6-6,235,R,R,"Mar 19, 1991","Long Beach, CA, US",Signed by the Chicago Cubs as an amateur free agent in 2016.,"Santa Clara University (Santa Clara, CA)","Woodrow Wilson HS (Long Beach, CA)",Thomas Andrew
163,Packy Naughton,25.114,Aug 8,,/1,LAA,-0.3,6-2,195,R,L,"Apr 16, 1996","Boston, MA, US","Drafted by the Cincinnati Reds in the 9th round of the 2017 amateur draft. Player signed June 19, 2017.","Virginia Polytechnic Institute and State University (Blacksburg, VA)",,Patrick Joseph
164,Tyler Nevin,24.000,May 29,,/73,BAL,-0.3,6-4,225,R,R,"May 29, 1997","Poway, CA, US","Drafted by the Colorado Rockies in the 1st round (38th pick) of the 2015 amateur draft. Player signed June 18, 2015.",,"Poway HS (Poway, CA)",Tyler Joseph
165,Vinny Nittoli,30.224,Jun 23,,/1,SEA,0.0,6-1,210,R,R,"Nov 11, 1990","Tempe, AZ, US","Drafted by the Seattle Mariners in the 25th round of the 2014 amateur draft. Player signed June 12, 2014.","Xavier University (Cincinnati, OH)","Pine-Richland HS (Gibsonia, PA)",Michael Vincent
166,Lars Nootbaar,23.287,Jun 22,,9H/7,STL,2.9,6-3,210,L,R,"Sep 8, 1997","El Segundo, CA, US","Drafted by the St. Louis Cardinals in the 8th round of the 2018 amateur draft. Player signed June 12, 2018.","University of Southern California (Los Angeles, CA)","El Segundo HS (El Segundo, CA)",Lars Taylor-Tatsuji
167,Aaron Northcraft,30.331,Apr 24,"May 29, 2021",/1,SDP,0.2,6-3,229,R,R,"May 28, 1990","Tucson, AZ, US","Drafted by the Atlanta Braves in the 10th round of the 2009 amateur draft. Player signed June 10, 2009.",,"Mater Dei HS (Santa Ana, CA)",Aaron Lee
168,Darien Núñez,28.112,Jul 9,"Aug 15, 2021",/1,LAD,-0.4,6-2,205,L,L,"Mar 19, 1993","Las Tunas, CU",Signed by the Los Angeles Dodgers as an amateur free agent in 2018.,,,Darien
169,Riley O'Brien,26.234,Sep 28,,/1,CIN,-0.1,6-4,180,R,R,"Feb 6, 1995","Seattle, WA, US","Drafted by the Tampa Bay Rays in the 8th round of the 2017 amateur draft. Player signed June 15, 2017.","College of Idaho (Caldwell, ID)",,Riley Chun-Young
170,Bailey Ober,25.310,May 18,,1,MIN,2.1,6-9,260,R,R,"Jul 12, 1995","Huntersville, NC, US","Drafted by the Minnesota Twins in the 12th round of the 2017 amateur draft. Player signed June 22, 2017.","College of Charleston (Charleston, SC)","Charlotte Christian HS (Charlotte, NC)",John Bailey
171,Kaleb Ort,29.220,Sep 13,,/1,BOS,-0.4,6-4,240,R,R,"Feb 5, 1992","Grand Rapids, MI, US",Signed by the Arizona Diamondbacks as an amateur free agent in 2016.,"Aquinas College (Grand Rapids, MI)",,Kaleb James
172,Oliver Ortega,24.341,Sep 8,,/1,LAA,0.1,6-0,165,R,R,"Oct 2, 1996","Nagua, Maria Trinidad Sanchez, DO",Signed by the Los Angeles Angels of Anaheim as an amateur free agent in 2014.,,,Oliver
173,Glenn Otto,25.169,Aug 27,,/1,TEX,-0.3,6-3,240,R,R,"Mar 11, 1996","Spring, TX, US","Drafted by the New York Yankees in the 5th round of the 2017 amateur draft. Player signed June 17, 2017.","Rice University (Houston, TX)","Concordia Lutheran HS (Tomball, TX)",Glenn David
174,Connor Overton,28.019,Aug 12,,/1,TOR,1.1,6-0,190,L,R,"Jul 24, 1993","Richmond, VA, US","Drafted by the Miami Marlins in the 15th round of the 2014 amateur draft. Player signed June 16, 2014.","Old Dominion University (Norfolk, VA)","Atlee HS (Mechanicsville, VA)",Connor Danford
175,Luis Oviedo,21.323,Apr 3,"Sep 12, 2021",1,PIT,-0.9,6-5,250,R,R,"May 15, 1999","Barquisimeto, Lara, VE",Signed by the Cleveland Indians as an amateur free agent in 2015.,,,Luis Jose
176,Hunter Owen,27.225,May 5,"May 10, 2021",/H9,PIT,-0.1,5-11,200,R,R,"Sep 22, 1993","Evansville, IN, US","Drafted by the Pittsburgh Pirates in the 25th round of the 2016 amateur draft. Player signed June 16, 2016.","Indiana State University (Terre Haute, IN)","Mater Dei HS (Evansville, IN)",Stephen Hunter
177,Kevin Padlo,24.265,Apr 6,,/53H,TBR,-0.7,6-2,210,R,R,"Jul 15, 1996","Murrieta, CA, US","Drafted by the Colorado Rockies in the 5th round of the 2014 amateur draft. Player signed June 19, 2014.",,"Murrieta Valley HS (Murrieta, CA)",Kevin Michael
178,Josh Palacios,25.253,Apr 9,,/978DH,TOR,-0.1,6-1,198,L,R,"Jul 30, 1995","Brooklyn, NY, US","Drafted by the Toronto Blue Jays in the 4th round of the 2016 amateur draft. Player signed June 14, 2016.","Auburn University (Auburn, AL), San Jacinto College, North Campus (Houston, TX)","Telecommunications HS (Brooklyn, NY)",Joshua John
179,Hoy Park,25.100,Jul 16,,/H9,NYY,-0.5,6-1,200,L,R,"Apr 7, 1996","Seoul, Seoul, KR",Signed by the New York Yankees as an amateur free agent in 2014.,,,Hoy Jun
180,Tyler Payne,28.343,Oct 3,"Oct 3, 2021",/2H,CHC,-0.1,5-11,210,R,R,"Oct 25, 1992","Charleston, WV, US","Drafted by the Chicago Cubs in the 30th round of the 2015 amateur draft. Player signed June 19, 2015.","West Virginia State University (Institute, WV)","Hurricane HS (Hurricane, WV)",Anthony Tyler
181,Matt Peacock,27.038,Apr 6,,1,ARI,0.4,6-1,185,R,R,"Feb 27, 1994","Saraland, AL, US","Drafted by the Arizona Diamondbacks in the 23rd round of the 2017 amateur draft. Player signed June 17, 2017.","University of South Alabama (Mobile, AL)",,Matthew Allen
182,Elvis Peguero,24.159,Aug 26,,/1,LAA,-0.9,6-5,208,R,R,"Mar 20, 1997","Cotui, Sanchez Ramirez, DO",Signed by the New York Yankees as an amateur free agent in 2015.,,,Elvis Antonio
183,Geraldo Perdomo,21.163,Apr 3,,6/H,ARI,1.0,6-2,203,B,R,"Oct 22, 1999","Santo Domingo, Distrito Nacional, DO",Signed by the Arizona Diamondbacks as an amateur free agent in 2016.,,,Geraldo Rafael
184,Francisco Perez,24.023,Aug 12,,/1,CLE,0.0,6-2,217,B,L,"Jul 20, 1997","Loma de Cabrera, Dajabon, DO",Signed by the Cleveland Indians as an amateur free agent in 2014.,,,Francisco Alberto
185,DJ Peters,25.132,Apr 23,"Oct 3, 2021",8/H9,LAD,0.2,6-6,225,R,R,"Dec 12, 1995","Glendora, CA, US","Drafted by the Los Angeles Dodgers in the 4th round of the 2016 amateur draft. Player signed June 14, 2016.","Western Nevada College (Carson City, NV)","Glendora HS (Glendora, CA)",Donald Scott
186,Zach Pop,24.195,Apr 3,,1,MIA,0.7,6-4,220,R,R,"Sep 20, 1996","Brampton, ON, CA","Drafted by the Los Angeles Dodgers in the 7th round of the 2017 amateur draft. Player signed June 19, 2017.","University of Kentucky (Lexington, KY)","Notre Dame SS (Brampton, ON)",Zachery M.
187,Cody Poteet,26.286,May 12,,/1H,MIA,0.3,6-1,190,R,R,"Jul 30, 1994","San Diego, CA, US","Drafted by the Miami Marlins in the 4th round of the 2015 amateur draft. Player signed June 10, 2015.","University of California, Los Angeles (Los Angeles, CA)","Christian HS (El Cajon, CA)",Cody Austin
188,Yohel Pozo,24.060,Aug 13,"Sep 16, 2021",D/2H,TEX,-0.1,6-0,201,R,R,"Jun 14, 1997","Maracaibo, Zulia, VE",Signed by the Texas Rangers as an amateur free agent in 2013.,,,Yohel Enrique
189,Cal Raleigh,24.227,Jul 11,,2/H,SEA,3.3,6-3,235,B,R,"Nov 26, 1996","Cullowhee, NC, US","Drafted by the Seattle Mariners in the 3rd round of the 2018 amateur draft. Player signed July 6, 2018.","Florida State University (Tallahassee, FL)","Smoky Mountain HS (Sylva, NC)",Caleb John
190,Luke Raley,26.202,Apr 9,,97/H,LAD,-0.2,6-4,235,L,R,"Sep 19, 1994","Hinckley, OH, US","Drafted by the Los Angeles Dodgers in the 7th round of the 2016 amateur draft. Player signed June 15, 2016.","Lake Erie College (Painesville, OH)",,Lucas John
191,Henry Ramos,29.143,Sep 5,"Oct 3, 2021",/9H7,ARI,-0.5,6-0,215,B,R,"Apr 15, 1992","Maunabo, PR","Drafted by the Boston Red Sox in the 5th round of the 2010 amateur draft. Player signed June 25, 2010.",,"Alfonso Casta Martinez HS (Maunabo, Puerto Rico)",Henry
192,Corey Ray,26.214,Apr 24,"Apr 24, 2021",/H9,MIL,0.0,6-0,196,L,L,"Sep 22, 1994","Chicago, IL, US","Drafted by the Milwaukee Brewers in the 1st round (5th pick) of the 2016 amateur draft. Player signed June 24, 2016.","University of Louisville (Louisville, KY)","Simeon HS (Chicago, IL)",Corey Donte
193,Jake Reed,28.280,Jul 6,,/1,LAD,-0.5,6-2,195,R,R,"Sep 29, 1992","Tucson, AZ, US","Drafted by the Minnesota Twins in the 5th round of the 2014 amateur draft. Player signed June 18, 2014.","University of Oregon (Eugene, OR)","Helix HS (La Mesa, CA)",Jacob Hubert
